Nombre;Codigo_Postal;Calle;Municipio;Distrito;Latitud;Longitud;Provincia;Pais;Tipo_Cocina;Sitio_Web;Direccion_Completa
La Espiga Dorada Fuengiroleña;29640;Calle Palangre;Fuengirola;;36.5328817;-4.6301903;Costa del Sol Occidental;España;No especificado;No disponible;La Espiga Dorada Fuengiroleña, Calle Palangre, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Fortun;29640;Calle Palangre;Fuengirola;;36.532658;-4.630032;Costa del Sol Occidental;España;No especificado;No disponible;Fortun, Calle Palangre, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
La huertA;;;Casabermeja;;36.8987303;-4.4725618;Antequera;España;No especificado;No disponible;La Huerta, Casabermeja, Antequera, Málaga, Andalucía, España
El Molcajete;29640;Calle Palangre;Fuengirola;;36.5329538;-4.630249;Costa del Sol Occidental;España;No especificado;No disponible;El Molcajete, 1, Calle Palangre, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Cafe Boulevard;29649;Bulevar de La Cala;Mijas;;36.5054707;-4.6797253;Costa del Sol Occidental;España;No especificado;No disponible;Cafe Boulevard, Bulevar de La Cala, La Cala de Mijas, La Cala, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29649, España
Saffron;29640;Calle Francisco Cano;Fuengirola;Los Boliches;36.5514884;-4.6150473;Costa del Sol Occidental;España;No especificado;No disponible;Saffron, Calle Francisco Cano, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Restaraunte Lorena;29754;Avenida de Sayalonga;Cómpeta;;36.8296411;-3.9748329;La Axarquía;España;No especificado;No disponible;Restaraunte Lorena, Avenida de Sayalonga, Cómpeta, La Axarquía, Málaga, Andalucía, 29754, España
El Rompe Huevos;29010;Calle Hermes;Málaga;El Romeral;36.7222748;-4.4767354;Málaga-Costa del Sol;España;No especificado;No disponible;El Rompe Huevos, 12, Calle Hermes, El Romeral, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España
Loving Hut;29002;Calle Peregrino;Málaga;Perchel Sur;36.7152405;-4.4273809;Málaga-Costa del Sol;España;No especificado;No disponible;Loving Hut, 2, Calle Peregrino, Perchel Sur, El Perchel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España
The Wala Room;29620;Calle la Toja;Torremolinos;;36.6426538;-4.4819603;Costa del Sol Occidental;España;No especificado;No disponible;The Wala Room, 1, Calle la Toja, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Anchoita Bar;29010;;Málaga;Centro Histórico;36.723787;-4.4207185;Málaga-Costa del Sol;España;No especificado;No disponible;Anchoita Bar, 3, Plaza del Teatro, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España
Pizzería La Fainá;29010;Avenida San Sebastián;Málaga;Gamarra;36.7231598;-4.4367381;Málaga-Costa del Sol;España;No especificado;No disponible;Pizzería La Fainá, 8, Avenida San Sebastián, Gamarra, Bailén-Miraflores, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España
El Legado Celestial;29002;Calle Peregrino;Málaga;Perchel Sur;36.7153054;-4.4273139;Málaga-Costa del Sol;España;No especificado;No disponible;El Legado Celestial, 2, Calle Peregrino, Perchel Sur, El Perchel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España
Bar Andaluz;29400;Calle Rafael González Pérez;Ronda;;36.7488913;-5.1531069;Serranía de Ronda;España;No especificado;No disponible;Bar Andaluz, Calle Rafael González Pérez, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Restaurante Che Bolú;29620;Calle de la Cruz;Torremolinos;;36.6267261;-4.497745;Costa del Sol Occidental;España;No especificado;No disponible;Restaurante Che Bolú, 26, Calle de la Cruz, Torremolinos, Costa del Sol Occidental, Málaga, Andalucía, 29620, España
Los Porches;29649;Calle Sedella;Mijas;;36.499978;-4.6861132;Costa del Sol Occidental;España;No especificado;No disponible;Los Porches, Calle Sedella, La Cala de Mijas, La Cala, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29649, España
Bocarte Lounge Bar;29649;Calle Cómpeta;Mijas;;36.4989692;-4.6870091;Costa del Sol Occidental;España;No especificado;No disponible;Bocarte Lounge Bar, Calle Cómpeta, La Cala de Mijas, La Cala, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29649, España
Bar Restaurante Trepaolla;29014;Camino Colmenar;Málaga;Cortijo Bazán;36.7461047;-4.4094114;Málaga-Costa del Sol;España;No especificado;No disponible;Bar Restaurante Trepaolla, Camino Colmenar, Cortijo Bazán, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España
Café Bar Los del Túnel;29014;Calle Almanzora;Málaga;Haza Carpintero;36.7733099;-4.4259906;Málaga-Costa del Sol;España;No especificado;No disponible;Café Bar Los del Túnel, Calle Almanzora, Haza Carpintero, Las Minillas, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España
Restaurante Los del Túnel;29014;Calle Almanzora;Málaga;Haza Carpintero;36.7733701;-4.4260355;Málaga-Costa del Sol;España;No especificado;No disponible;Restaurante Los del Túnel, Calle Almanzora, Haza Carpintero, Las Minillas, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España
Venta Los Palomos;29014;Calle Almanzora;Málaga;Haza Carpintero;36.7734326;-4.4260952;Málaga-Costa del Sol;España;No especificado;No disponible;Venta Los Palomos, Calle Almanzora, Haza Carpintero, Las Minillas, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España
Cafe Levante;29016;Calle Arenal;Málaga;La Malagueta;36.7192748;-4.4105762;Málaga-Costa del Sol;España;No especificado;No disponible;Cafe Levante, 1, Calle Arenal, La Malagueta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Caffé Italia;29016;Calle Arenal;Málaga;La Malagueta;36.7192886;-4.4107531;Málaga-Costa del Sol;España;No especificado;No disponible;Caffé Italia, 1, Calle Arenal, La Malagueta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
La Farola de Cervantes;29016;Calle Cervantes;Málaga;La Malagueta;36.7198537;-4.4096975;Málaga-Costa del Sol;España;No especificado;No disponible;La Farola de Cervantes, 7, Calle Cervantes, La Malagueta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Buxarra;29450;Calle Alameda;Pujerra;;36.6124022;-5.1494599;Serranía de Ronda;España;No especificado;No disponible;Buxarra, 11, 13, 15, Calle Alameda, Pujerra, Serranía de Ronda, Málaga, Andalucía, 29450, España
Capracho;29602;Calle Padre Paco Ostos;Marbella;Prado Alto;36.5226175;-4.8922261;Costa del Sol Occidental;España;No especificado;No disponible;Capracho, Calle Padre Paco Ostos, Prado Alto, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29602, España
Bar O Moment;29602;Calle León;Marbella;La Carolina;36.5261073;-4.8948919;Costa del Sol Occidental;España;No especificado;No disponible;Bar O Moment, 112, Calle León, Los Montoros, Miraflores, La Carolina, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29602, España
Sidreria Usategui;29602;Calle del Algarobo;Marbella;La Carolina;36.519893;-4.8969454;Costa del Sol Occidental;España;No especificado;No disponible;Sidreria Usategui, Calle del Algarobo, Albamar, Casco antiguo, La Carolina, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29602, España
Molina;29007;Calle Mármoles;Málaga;Perchel Norte;36.7216901;-4.4283862;Málaga-Costa del Sol;España;No especificado;No disponible;Molina, 30, Calle Mármoles, Perchel Norte, El Perchel, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29007, España
El Ambigú de la Coracha;29016;Calle Campos Elíseos;Málaga;Campos Elíseos;36.7217403;-4.4127507;Málaga-Costa del Sol;España;No especificado;No disponible;El Ambigú de la Coracha, 14, Calle Campos Elíseos, Campos Elíseos, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Yuan;29780;Calle Filipinas;Nerja;;36.756244;-3.8726384;La Axarquía;España;No especificado;No disponible;Yuan, Calle Filipinas, Nerja, La Axarquía, Málaga, Andalucía, 29780, España
La Parada del Zacantin;29788;Calle el Zacatin;Frigiliana;;36.7929072;-3.8983178;La Axarquía;España;No especificado;No disponible;La Parada del Zacantin, Calle el Zacatin, Frigiliana, La Axarquía, Málaga, Andalucía, 29788, España
Foster Hollywood;29603;Parque Comercial La Canada;Marbella;;36.5215642;-4.8722728;Costa del Sol Occidental;España;No especificado;No disponible;Foster Hollywood, Parque Comercial La Canada, Divina Pastora, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29603, España
Lizarran;29603;Parque Comercial La Canada;Marbella;;36.521475;-4.8726056;Costa del Sol Occidental;España;No especificado;No disponible;Lizarran, Parque Comercial La Canada, Divina Pastora, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29603, España
Brooklyn;29603;Parque Comercial La Canada;Marbella;;36.5216013;-4.872658;Costa del Sol Occidental;España;No especificado;No disponible;Brooklyn, Parque Comercial La Canada, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29603, España
Occo;29660;Calle los Lirios;San Pedro Alcántara;Nueva Andalucía;36.4895671;-4.9574309;Costa del Sol Occidental;España;No especificado;No disponible;Occo, Calle los Lirios, Nueva Andalucía, San Pedro Alcántara, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29660, España
Vila do Grove;29660;Calle los Lirios;San Pedro Alcántara;Nueva Andalucía;36.4893927;-4.9600294;Costa del Sol Occidental;España;No especificado;No disponible;Vila do Grove, Calle los Lirios, Aldea Blanca, Nueva Andalucía, San Pedro Alcántara, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29660, España
Pan y Deli;29680;Pasaje Martinez Castro;Estepona;Barriada Islas Canarias;36.4252331;-5.143614;Costa del Sol Occidental;España;No especificado;No disponible;Pan y Deli, Pasaje Martinez Castro, Barriada Blas Infante, Barriada Islas Canarias, Estepona, Costa del Sol Occidental, Málaga, Andalucía, 29680, España
La Espiral;29008;Calle Dos Aceras;Málaga;La Merced;36.7252142;-4.4205877;Málaga-Costa del Sol;España;No especificado;No disponible;La Espiral, 24, Calle Dos Aceras, La Merced, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
NicPic;29015;Calle San Juan de Letrán;Málaga;La Merced;36.7240137;-4.4183298;Málaga-Costa del Sol;España;No especificado;No disponible;NicPic, 7-9, Calle San Juan de Letrán, La Merced, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
La Polaca;29601;Calle de Jacinto Benavente;Marbella;Barrio Alto;36.5109598;-4.8869958;Costa del Sol Occidental;España;No especificado;No disponible;La Polaca, Calle de Jacinto Benavente, Barrio Alto, Casco antiguo, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
Boca Llena;29010;Avenida Parménides;Málaga;El Cónsul;36.7221754;-4.4801382;Málaga-Costa del Sol;España;No especificado;No disponible;Boca Llena, 10, Avenida Parménides, El Cónsul, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España
Venta Socorro;;;Gaucín;;36.5199667;-5.3179428;Serranía de Ronda;España;No especificado;No disponible;Venta Socorro, 1, Gaucín, Serranía de Ronda, Málaga, Andalucía, España
Pizzeria Natali;29640;Avenida Jesús Santos Reín;Fuengirola;Los Boliches;36.5433867;-4.6230391;Costa del Sol Occidental;España;No especificado;No disponible;Pizzeria Natali, 9, Avenida Jesús Santos Reín, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Restaurante Parador;29004;Carretera Campo de Golf;Málaga;;36.6511874;-4.4739872;Málaga-Costa del Sol;España;No especificado;No disponible;Restaurante Parador, 171, Carretera Campo de Golf, Churriana, Guadalmar-San Julián, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29004, España
Cafetería Parador;29004;Carretera Campo de Golf;Málaga;;36.6516374;-4.4735936;Málaga-Costa del Sol;España;No especificado;No disponible;Cafetería Parador, 171, Carretera Campo de Golf, Churriana, Guadalmar-San Julián, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29004, España
Ginos;29002;Calle Explanada de la Estación;Málaga;Renfe;36.7120968;-4.433783;Málaga-Costa del Sol;España;No especificado;No disponible;Ginos, 1, Calle Explanada de la Estación, Renfe, Cruz de Humilladero, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España
Balcòn de Comares;29195;Balcón de la Axarquía;Comares;;36.8488804;-4.2467999;La Axarquía;España;No especificado;No disponible;Balcòn de Comares, Balcón de la Axarquía, Las Encinillas, Comares, La Axarquía, Málaga, Andalucía, 29195, España
Hotel Restaurante Atalaya;29195;MA-3105;Comares;;36.8443835;-4.2526629;La Axarquía;España;No especificado;No disponible;Hotel Restaurante Atalaya, MA-3105, Las Encinillas, Comares, La Axarquía, Málaga, Andalucía, 29195, España
El Niño;29195;Carretera Romo-Las Cuevas;Comares;;36.8706443;-4.26909;La Axarquía;España;No especificado;No disponible;El Niño, Carretera Romo-Las Cuevas, Las Cuevas, Comares, La Axarquía, Málaga, Andalucía, 29195, España
Restaurante Yerbagüena;29320;Carretera de la Estación;Campillos;;37.0362541;-4.8652811;Guadalteba;España;No especificado;No disponible;Restaurante Yerbagüena, Carretera de la Estación, Campillos, Guadalteba, Málaga, Andalucía, 29320, España
La Bodega;;;Vélez-Málaga;La Bodega;36.7183234;-4.1960626;La Axarquía;España;No especificado;No disponible;La Bodega, Benajarafe, Vélez-Málaga, La Axarquía, Málaga, Andalucía, España
Bar Luna;29320;Calle Alta;Campillos;;37.0497988;-4.8653083;Guadalteba;España;No especificado;No disponible;Bar Luna, Calle Alta, Campillos, Guadalteba, Málaga, Andalucía, 29320, España
Restaurante La Casona;29680;Calle Caddie;Estepona;Buenas Noches;36.3929309;-5.203725;Costa del Sol Occidental;España;No especificado;No disponible;Restaurante La Casona, Calle Caddie, Buenas Noches, Estepona, Costa del Sol Occidental, Málaga, Andalucía, 29680, España
Torre del Mar;29740;Calle Infantes;Vélez-Málaga;;36.7413845;-4.0946126;La Axarquía;España;No especificado;No disponible;Torre del Mar, Vélez-Málaga, La Axarquía, Málaga, Andalucía, 29740, España
Café-Bar Rincon el Colorin;29194;Calle Sin Nombre;Alfarnatejo;;36.9751584;-4.2736564;La Axarquía;España;No especificado;No disponible;Café-Bar Rincon el Colorin, Complejo Turistico Rural El Ejido, Alfarnatejo, La Axarquía, Málaga, Andalucía, 29194, España
Repipi;29640;Calle Miguel Bueno;Fuengirola;Los Boliches;36.5436469;-4.6285278;Costa del Sol Occidental;España;No especificado;No disponible;Repipi, Calle Miguel Bueno, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Freiduría Ángela;29640;Calle Miguel Bueno;Fuengirola;Los Boliches;36.5437151;-4.6284559;Costa del Sol Occidental;España;No especificado;No disponible;Freiduría Ángela, Calle Miguel Bueno, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Bar Arcoiris;29492;Calle Algatocín;Jubrique;;36.5641033;-5.2170756;Serranía de Ronda;España;No especificado;No disponible;Bar Arcoiris, Calle Algatocín, Jubrique, Serranía de Ronda, Málaga, Andalucía, 29492, España
Hemmingways;29691;Puerto Deportivo de la Duquesa;Castillo de la Duquesa;;36.3569314;-5.2311471;Costa del Sol Occidental;España;No especificado;No disponible;Hemmingways, Puerto Deportivo de la Duquesa, Castillo de la Duquesa, Manilva, Costa del Sol Occidental, Málaga, Andalucía, 29691, España
El Taqueo;29008;Calle Casapalma;Málaga;Centro Histórico;36.7231026;-4.4201473;Málaga-Costa del Sol;España;No especificado;No disponible;El Taqueo, Calle Casapalma, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
La Sole del Pimpi;29015;Calle Zegri;Málaga;Centro Histórico;36.721851;-4.4176252;Málaga-Costa del Sol;España;No especificado;No disponible;La Sole del Pimpi, 4, Calle Zegri, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Baobab;29640;Calle Camilo José Cela;Fuengirola;Los Boliches;36.5373418;-4.6280092;Costa del Sol Occidental;España;No especificado;No disponible;Baobab, 6, Calle Camilo José Cela, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Café Bar Axarquía;29793;Calle Tajo Fuerte;Torrox;;36.7390654;-3.994988;La Axarquía;España;No especificado;No disponible;Café Bar Axarquía, Calle Tajo Fuerte, El Morche, Torrox, La Axarquía, Málaga, Andalucía, 29793, España
La Choza;;;Málaga;;36.7906246;-4.4286756;Málaga-Costa del Sol;España;No especificado;No disponible;La Choza, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España
El Romeral;;;Málaga;El Romeral;36.7212584;-4.4749838;Málaga-Costa del Sol;España;No especificado;No disponible;El Romeral, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España
Bar Plaza de Abastos;29320;Calle San Sebastián;Campillos;;37.047153;-4.862861;Guadalteba;España;No especificado;No disponible;Bar Plaza de Abastos, Calle San Sebastián, Campillos, Guadalteba, Málaga, Andalucía, 29320, España
La Princesa;;Calle Héroe de Sostoa;Málaga;La Princesa;36.7072821;-4.4375317;Málaga-Costa del Sol;España;No especificado;No disponible;La Princesa, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España
Psycho - fusión café_bar;29601;Avenida del Mar;Marbella;Barrio Alto;36.5074886;-4.8861941;Costa del Sol Occidental;España;No especificado;No disponible;Psycho - fusión café_bar, 7, Avenida del Mar, Barrio Alto, Casco antiguo, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
Eureka;29601;Calle Mendoza;Marbella;Barrio Nuevo;36.5099882;-4.8826493;Costa del Sol Occidental;España;No especificado;No disponible;Eureka, Calle Mendoza, Barrio Nuevo, Casco antiguo, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
Jaipur;29602;Avenida Duque de Ahumada;Marbella;Barrio Nuevo;36.5070682;-4.8857665;Costa del Sol Occidental;España;No especificado;No disponible;Jaipur, 3, Avenida Duque de Ahumada, Barrio Nuevo, Casco antiguo, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29602, España
Restaurante Los Curros;29014;Calle Juan Montes Hoyo;Málaga;Alegría de la Huerta;36.7509405;-4.4207998;Málaga-Costa del Sol;España;No especificado;No disponible;Restaurante Los Curros, 11, Calle Juan Montes Hoyo, Alegría de la Huerta, Ciudad Jardín, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29014, España
La Calle Burger Teatinos;29010;Avenida Gregorio Prieto;Málaga;Hacienda Bizcochero;36.7158297;-4.4629075;Málaga-Costa del Sol;España;No especificado;No disponible;La Calle Burger Teatinos, 27, Avenida Gregorio Prieto, Hacienda Bizcochero, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29010, España
Habanera;29017;Calle Bolivia;Málaga;Pedregalejo Playa;36.720834;-4.371574;Málaga-Costa del Sol;España;No especificado;No disponible;Habanera, Calle Bolivia, Pedregalejo Playa, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29017, España
Marisquería Huelin;29002;Calle Las Navas;Málaga;Huelin;36.7022479;-4.4364995;Málaga-Costa del Sol;España;No especificado;No disponible;Marisquería Huelin, Calle Las Navas, Huelin, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España
Cafe Bar David;29754;Plaza del Carmen;Cómpeta;;36.8341782;-3.9738064;La Axarquía;España;No especificado;No disponible;Cafe Bar David, Avenida de Nerja, Cómpeta, La Axarquía, Málaga, Andalucía, 29754, España
Figón de Juan;29007;Pasaje Esperanto;Málaga;Polígono Alameda;36.7188982;-4.4342727;Málaga-Costa del Sol;España;No especificado;No disponible;Figón de Juan, 1, Pasaje Esperanto, Polígono Alameda, Cruz de Humilladero, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29007, España
Gloria Hoyos;29008;Calle Carretería;Málaga;La Goleta;36.7241264;-4.4217963;Málaga-Costa del Sol;España;No especificado;No disponible;Gloria Hoyos, 89, Calle Carretería, La Goleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
Burguer Mortadelo;29002;Calle Capulino Jáuregui;Málaga;Jardín de la Abadía;36.7055037;-4.4357752;Málaga-Costa del Sol;España;No especificado;No disponible;Burguer Mortadelo, 4, Calle Capulino Jáuregui, Jardín de la Abadía, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España
Bruno's Grill;29780;Calle Huertos;Nerja;;36.7487712;-3.8733596;La Axarquía;España;No especificado;No disponible;Bruno's Grill, Calle Huertos, Nerja, La Axarquía, Málaga, Andalucía, 29780, España
El Encuentro;29002;Calle Góngora;Málaga;Jardín de la Abadía;36.7075873;-4.4339691;Málaga-Costa del Sol;España;No especificado;No disponible;El Encuentro, 43, Calle Ayala, Jardín de la Abadía, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España
el Limonero;;;Málaga;El Limonero;36.7343291;-4.4842964;Málaga-Costa del Sol;España;No especificado;No disponible;El Limonero, Puerto de la Torre, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España
Ranchón Cubano;29604;Calle Ciudad Residencial Tiempo;Marbella;Elviria;36.4946298;-4.7949765;Costa del Sol Occidental;España;No especificado;No disponible;Ranchón Cubano, Calle Ciudad Residencial Tiempo, Elviria, Rícmar, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29604, España
El Morabito;29400;Plaza María Auxiliadora;Ronda;;36.7379695;-5.1672725;Serranía de Ronda;España;No especificado;No disponible;El Morabito, Plaza María Auxiliadora, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Mayan Monkeys;29650;Plaza de la Constitución;Mijas;;36.59445;-4.6384252;Costa del Sol Occidental;España;No especificado;No disponible;Mayan Monkeys, 421, Plaza de la Constitución, Mijas Pueblo, Las Lomas de Mijas, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29650, España
Restaurante El Trapiche;29601;Avenida del Trapiche;Marbella;El Cenit;36.5170906;-4.8887648;Costa del Sol Occidental;España;No especificado;No disponible;Restaurante El Trapiche, 24, Avenida del Trapiche, El Cenit, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
El Lago;29604;Avenida de las Cumbres;Marbella;Elviria;36.5060942;-4.7794825;Costa del Sol Occidental;España;No especificado;No disponible;El Lago, Avenida de las Cumbres, Elviria del sol, Elviria, Rícmar, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29604, España
Santa Coffee;29001;Calle Tomás Heredia;Málaga;Ensanche Centro;36.7168402;-4.4233085;Málaga-Costa del Sol;España;No especificado;No disponible;Santa Coffee, 5, Calle Tomás Heredia, Ensanche Centro, Soho, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29001, España
Pizzería Venecia;29601;Avenida del Trapiche;Marbella;El Cenit;36.5172091;-4.8886227;Costa del Sol Occidental;España;No especificado;No disponible;Pizzería Venecia, Avenida del Trapiche, El Cenit, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
La Pluma;29002;Paseo de los Tilos;Málaga;Cruz del Humilladero;36.7128923;-4.4384138;Málaga-Costa del Sol;España;No especificado;No disponible;La Pluma, Paseo de los Tilos, Cruz del Humilladero, Cruz de Humilladero, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29002, España
Tasca láska Malagueta;29016;Calle Fernando Camino;Málaga;La Malagueta;36.7193646;-4.4091254;Málaga-Costa del Sol;España;No especificado;No disponible;Tasca láska Malagueta, 15, Calle Fernando Camino, La Malagueta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Sol del rio;29510;Carretera de Antequera a Zalea;Álora;;36.8171793;-4.6965173;Valle del Guadalhorce;España;No especificado;No disponible;Sol del rio, Carretera de Antequera a Zalea, Bellavista, El Puente, Álora, Valle del Guadalhorce, Málaga, Andalucía, 29510, España
Mesón Plaza Mollina;29532;Plaza de la Constitución;Mollina;;37.1256306;-4.6580395;Antequera;España;No especificado;No disponible;Mesón Plaza Mollina, 11, Plaza de la Constitución, Mollina, Antequera, Málaga, Andalucía, 29532, España
Cafe Bar David Restaurante;29754;Plaza del Carmen;Cómpeta;;36.8341322;-3.9737437;La Axarquía;España;No especificado;No disponible;Cafe Bar David Restaurante, Avenida de Nerja, Cómpeta, La Axarquía, Málaga, Andalucía, 29754, España
Mondragon;29400;Calle Manuel Montero;Ronda;;36.7369252;-5.1659032;Serranía de Ronda;España;No especificado;No disponible;Mondragon, Calle Manuel Montero, Rosalejo, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Mister Noodles;29660;Avenida de Manolete;San Pedro Alcántara;Nueva Andalucía;36.4906906;-4.957693;Costa del Sol Occidental;España;No especificado;No disponible;Mister Noodles, Avenida de Manolete, Aldea Blanca, Nueva Andalucía, San Pedro Alcántara, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29660, España
Toro Tapas;29400;Carrera Espinel;Ronda;;36.7424324;-5.1659531;Serranía de Ronda;España;No especificado;No disponible;Toro Tapas, 7, Carrera Espinel, Ronda, Serranía de Ronda, Málaga, Andalucía, 29400, España
Massumi;29005;Calle Camas;Málaga;Centro Histórico;36.720601;-4.424561;Málaga-Costa del Sol;España;No especificado;No disponible;Massumi, Calle Camas, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29005, España
Desiderio;29008;Calle Carretería;Málaga;La Goleta;36.7230104;-4.4240741;Málaga-Costa del Sol;España;No especificado;No disponible;Desiderio, Calle Carretería, La Goleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
La Bella Torino*****;29740;Avenida Antonio Toré Toré;Vélez-Málaga;;36.7365506;-4.0972085;La Axarquía;España;No especificado;No disponible;La Bella Torino*****, Avenida Antonio Toré Toré, Torre del Mar, Vélez-Málaga, La Axarquía, Málaga, Andalucía, 29740, España
Los Montes;29013;Camino Colmenar;Viñuela;;36.8544643;-4.1743224;La Axarquía;España;No especificado;No disponible;Los Montes, Viñuela, La Axarquía, Málaga, Andalucía, 29713, España
Casa Aranda;29005;Calle Horno;Málaga;Centro Histórico;36.7188476;-4.4232825;Málaga-Costa del Sol;España;No especificado;No disponible;Casa Aranda, 3, Calle Herrería del Rey, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29005, España
Las Merchanas;29008;Calle Mosquera;Málaga;Centro Histórico;36.7227545;-4.4223234;Málaga-Costa del Sol;España;No especificado;No disponible;Las Merchanas, Calle Mosquera, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
Pepe Oro;29770;Avenida El Peñoncillo;Torrox;El Peñoncillo;36.7327008;-3.9410981;La Axarquía;España;No especificado;No disponible;Pepe Oro, Avenida El Peñoncillo, Las Flores, El Peñoncillo, Torrox Park, Torrox, La Axarquía, Málaga, Andalucía, 29770, España
Le Bar Bier;29601;Avenida Diego Jiménez Lima;Marbella;Huerta del Prado;36.5232265;-4.8918477;Costa del Sol Occidental;España;No especificado;No disponible;Le Bar Bier, Avenida Diego Jiménez Lima, Huerta del Prado, Miraflores, Marbella, Costa del Sol Occidental, Málaga, Andalucía, 29601, España
