Nombre;Codigo_Postal;Calle;Municipio;Distrito;Latitud;Longitud;Provincia;Pais;Tipo_Cocina;Sitio_Web;Direccion_Completa
El Mirador;29650.0;Urbanización Sitio de Calahonda;Mijas;Urbanización Sitio de Calahonda;36.4974438;-4.7080917;Costa del Sol Occidental;España;No especificado;No disponible;El Mirador, Urbanización Sitio de Calahonda, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29650, España
La Canasta;29015.0;Calle Marqués de Larios;Málaga;Olletas;36.734264;-4.4160223;Málaga-Costa del Sol;España;No especificado;No disponible;La Canasta, 15, Camino Colmenar, Olletas, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29013, España
Brunchit;29015.0;Calle Alcazabilla;Málaga;Centro Histórico;36.718777;-4.4235464;Málaga-Costa del Sol;España;No especificado;No disponible;Brunchit, Calle Herrería del Rey, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29005, España
Taberna Matahambre;29008.0;Plaza Marqués de Vado del Maestre;Málaga;Centro Histórico;36.7221926;-4.42066;Málaga-Costa del Sol;España;No especificado;No disponible;Taberna Matahambre, Plaza Marqués de Vado del Maestre, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
Pepa y Pepe;29008.0;Plaza Marqués de Vado del Maestre;Málaga;Centro Histórico;36.7223073;-4.4206242;Málaga-Costa del Sol;España;No especificado;No disponible;Pepa y Pepe, Plaza Marqués de Vado del Maestre, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
Venta Galwey;29170.0;A-7000;Málaga;;36.8209384;-4.3533031;Málaga-Costa del Sol;España;No especificado;No disponible;Venta Galwey, A-7000, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29170, España
El Beato;29015.0;Calle Beatas;Málaga;Centro Histórico;36.7236525;-4.4203611;Málaga-Costa del Sol;España;No especificado;No disponible;El Beato, Calle Beatas, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Géminis;29650.0;Géminis;Mijas;Urbanización Sitio de Calahonda;36.4955267;-4.7057978;Costa del Sol Occidental;España;No especificado;No disponible;Géminis, Riviera del Sol - Fase I, Urbanización Sitio de Calahonda, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29650, España
Mesón Rodeño;29640.0;Calle Lope de Vega;Fuengirola;Los Boliches;36.5500548;-4.615544;Costa del Sol Occidental;España;No especificado;No disponible;Mesón Rodeño, Calle Lope de Vega, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Yano's;29640.0;Calle San Pedro;Fuengirola;Los Boliches;36.550625;-4.6180226;Costa del Sol Occidental;España;No especificado;No disponible;Yano's, Calle San Pedro, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Pica&Pizza;29640.0;Avenida Acapulco;Fuengirola;Los Boliches;36.5515426;-4.6188679;Costa del Sol Occidental;España;No especificado;No disponible;Pica&Pizza, 2, Avenida Acapulco, La Calerita, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Bar Cocina Witi;29640.0;Avenida Nuestro Padre Jesús Cautivo;Fuengirola;Los Boliches;36.550261;-4.6175025;Costa del Sol Occidental;España;No especificado;No disponible;Bar Cocina Witi, Avenida Nuestro Padre Jesús Cautivo, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Clandestino;29015.0;Calle Niño de Guevara;Málaga;Centro Histórico;36.7222345;-4.4192671;Málaga-Costa del Sol;España;No especificado;No disponible;Clandestino, Calle Niño de Guevara, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
La Plaza;29015.0;Calle Alcazabilla;Málaga;;36.5941863;-5.2613203;Serranía de Ronda;España;No especificado;No disponible;La Plaza, Benalauría, Serranía de Ronda, Málaga, Andalucía, 29491, España
Los Turroneros;29009.0;Calle Martínez Maldonado;Málaga;;36.721321;-4.4345534;Málaga-Costa del Sol;España;No especificado;No disponible;Los Turroneros, Calle Martínez Maldonado, Mármoles, Cruz de Humilladero, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29009, España
Mesón Gibralfaro;29015.0;Calle Moratín;Málaga;Centro Histórico;36.7216918;-4.4197383;Málaga-Costa del Sol;España;No especificado;No disponible;Mesón Gibralfaro, Calle Moratín, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Cónico;29015.0;Calle Granada;Málaga;Centro Histórico;36.7213969;-4.4214484;Málaga-Costa del Sol;España;No especificado;No disponible;Cónico, Calle Granada, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Dehesa Santamaría;29004.0;Avenida del Comandante García Morato;Málaga;;36.678247;-4.4954349;Málaga-Costa del Sol;España;No especificado;No disponible;Dehesa Santamaría, Avenida del Comandante García Morato, Churriana, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29004, España
Venta los Morenos;29120.0;MA-3303;Alhaurín el Grande;Barrio de San Antón;36.6198447;-4.7078803;Valle del Guadalhorce;España;No especificado;No disponible;Venta Los Morenos, MA-3303, Barrio de San Antón, Alhaurín el Grande, Valle del Guadalhorce, Málaga, Andalucía, 29120, España
Meson Casa de la Abuela;29738.0;Carretera de Benagalbón;Rincón de la Victoria;Torre de Benagalbón;36.726266;-4.258161;La Axarquía;España;No especificado;No disponible;Meson Casa de la Abuela, Carretera de Benagalbón, Los Baenas, Torre de Benagalbón, Benagalbón, Rincón de la Victoria, La Axarquía, Málaga, Andalucía, 29738, España
Restaurante El Reservado de Toni;29738.0;MA-107;Rincón de la Victoria;Torre de Benagalbón;36.7255243;-4.2548914;La Axarquía;España;No especificado;No disponible;Restaurante El Reservado de Toni, MA-107, Cortijo Madrid, Torre de Benagalbón, Benagalbón, Rincón de la Victoria, La Axarquía, Málaga, Andalucía, 29738, España
Marina Playa;29738.0;Paseo de la Marina;Rincón de la Victoria;Torre de Benagalbón;36.7107487;-4.2516156;La Axarquía;España;No especificado;No disponible;Marina Playa, Paseo de la Marina, Urb Benatorre, Torre de Benagalbón, Rincón de la Victoria, La Axarquía, Málaga, Andalucía, 29738, España
El Muro;29008.0;Calle Muro de San Julián;Málaga;Centro Histórico;36.7235363;-4.4226319;Málaga-Costa del Sol;España;No especificado;No disponible;El Muro, 1, Calle Muro de San Julián, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29008, España
Cafe Plaza;29649.0;Avenida Polaris de Riviera;Mijas;Urbanización Sitio de Calahonda;36.4919451;-4.7051686;Costa del Sol Occidental;España;No especificado;No disponible;Cafe Plaza, Avenida Polaris de Riviera, Riviera del Sol - Fase II, Urbanización Sitio de Calahonda, La Cala, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29649, España
Indian;29649.0;Avenida Polaris de Riviera;Mijas;Urbanización Sitio de Calahonda;36.4915974;-4.7051454;Costa del Sol Occidental;España;No especificado;No disponible;Indian, 27, Avenida Polaris de Riviera, Riviera del Sol - Fase II, Urbanización Sitio de Calahonda, La Cala, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29649, España
Mao;29650.0;Senda Litoral;Mijas;Urbanización Sitio de Calahonda;36.4905289;-4.7057816;Costa del Sol Occidental;España;No especificado;No disponible;Mao, Senda Litoral, Lubina del Sol, Villapinos, Urbanización Sitio de Calahonda, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29650, España
El Dorado;;;Mijas;Conjunto Sun Valley III;36.5516099;-4.7278806;Costa del Sol Occidental;España;No especificado;No disponible;El Dorado, Conjunto Sun Valley III, Entrerríos, Mijas, Costa del Sol Occidental, Málaga, Andalucía, España
Los Campanillas;29720.0;Avenida del Mediterráneo;Rincón de la Victoria;;36.7149561;-4.2844119;La Axarquía;España;No especificado;No disponible;Los Campanillas, Avenida del Mediterráneo, La Cala del Moral, Rincón de la Victoria, La Axarquía, Málaga, Andalucía, 29720, España
Candelaria;29011.0;Calle Nuestra Señora de los Clarines;Málaga;Parque Victoria Eugenia;36.7305193;-4.4393411;Málaga-Costa del Sol;España;No especificado;No disponible;Candelaria, 9, Calle Nuestra Señora de los Clarines, Parque Victoria Eugenia, Bailén-Miraflores, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29011, España
El Traguillo;29639.0;Avenida Retamar;Benalmádena;;36.5941297;-4.5751072;Costa del Sol Occidental;España;No especificado;No disponible;El Traguillo, Avenida Retamar, Santana, La Sierrezuela, Benalmádena, Costa del Sol Occidental, Málaga, Andalucía, 29639, España
Don Joaquín;29510.0;A-7077;Pizarra;;36.7892657;-4.718643;Valle del Guadalhorce;España;No especificado;No disponible;Don Joaquín, A-7077, Rivera, Zalea, Pizarra, Valle del Guadalhorce, Málaga, Andalucía, 29510, España
Café glassé;29130.0;Calle Mirador Bellavista;Alhaurín de la Torre;Los Tomillares;36.663308;-4.562148;Valle del Guadalhorce;España;No especificado;No disponible;Café glassé, Calle Mirador Bellavista, Los Tomillares, Alhaurín de la Torre, Valle del Guadalhorce, Málaga, Andalucía, 29130, España
La Tetería;29015.0;Calle San Agustín;Málaga;Centro Histórico;36.7211521;-4.4191227;Málaga-Costa del Sol;España;No especificado;No disponible;La Tetería, Calle San Agustín, Centro Histórico, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
Restaurante Cienfuegos;29130.0;Calle Alcalde José Benítez;Alhaurín de la Torre;Los Tomillares;36.6651309;-4.5625064;Valle del Guadalhorce;España;No especificado;No disponible;Restaurante Cienfuegos, Calle Alcalde José Benítez, Los Tomillares, Alhaurín de la Torre, Valle del Guadalhorce, Málaga, Andalucía, 29130, España
Los Conejitos;29500.0;A-7078;Álora;;36.830714;-4.7418459;Valle del Guadalhorce;España;No especificado;No disponible;Los Conejitos, A-7078, Álora, Valle del Guadalhorce, Málaga, Andalucía, 29500, España
Bikini Beach;29640.0;Calle Tartesios;Fuengirola;;36.5227733;-4.6284314;Costa del Sol Occidental;España;No especificado;No disponible;Bikini Beach, Calle Tartesios, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Chiringuito El Cateto;29640.0;Puente de la Armada Española;Fuengirola;;36.5270267;-4.6265295;Costa del Sol Occidental;España;No especificado;No disponible;Chiringuito El Cateto, Puente de la Armada Española, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Restaurante Amanecer Fuengirola;29640.0;Paseo Marítimo Rey de España;Fuengirola;Los Boliches;36.535428;-4.6227191;Costa del Sol Occidental;España;No especificado;No disponible;Restaurante Amanecer Fuengirola, Paseo Marítimo Rey de España, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
La Caracola;29640.0;Paseo Marítimo Rey de España;Fuengirola;Los Boliches;36.5366861;-4.6220144;Costa del Sol Occidental;España;No especificado;No disponible;La Caracola, 9, Paseo Marítimo Rey de España, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Twenty Seven;29630.0;Avenida Antonio Machado;Benalmádena;Benalmádena Costa;36.5921116;-4.5248574;Costa del Sol Occidental;España;No especificado;No disponible;Twenty Seven, Avenida Antonio Machado, Benalmádena Costa, Arroyo de la Miel-Benalmádena Costa, Benalmádena, Costa del Sol Occidental, Málaga, Andalucía, 29630, España
Kamana;29640.0;Paseo Marítimo Rey de España;Fuengirola;Torreblanca;36.5640763;-4.5996296;Costa del Sol Occidental;España;No especificado;No disponible;Kamana, 34, Paseo Marítimo Rey de España, Torreblanca, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Chiringuito Oasis;29016.0;Paseo Marítimo Pablo Ruiz Picasso;Málaga;La Caleta;36.7217388;-4.3983646;Málaga-Costa del Sol;España;No especificado;No disponible;Chiringuito Oasis, 35, Paseo Marítimo Pablo Ruiz Picasso, La Caleta, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29016, España
Restaurante Salvador El Lotero;29639.0;Paseo Marítimo Rey de España;Fuengirola;Torreblanca;36.5678913;-4.595068;Costa del Sol Occidental;España;No especificado;No disponible;Restaurante Salvador El Lotero, Paseo Marítimo Rey de España, Torreblanca, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29639, España
Fuengimar Restauracion;29640.0;Paseo Marítimo Rey de España;Fuengirola;Torreblanca;36.5689025;-4.5937596;Costa del Sol Occidental;España;No especificado;No disponible;Fuengimar Restauracion, 29, Paseo Marítimo Rey de España, Torreblanca, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Chiringuito Los Andaluces;29639.0;Paseo Marítimo Rey de España;Fuengirola;Torreblanca;36.5699534;-4.5924332;Costa del Sol Occidental;España;No especificado;No disponible;Chiringuito Los Andaluces, Paseo Marítimo Rey de España, Torreblanca, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29639, España
Los Marinos Paco;29640.0;Paseo Marítimo Rey de España;Fuengirola;Torreblanca;36.5707955;-4.5909366;Costa del Sol Occidental;España;No especificado;No disponible;Los Marinos Paco, Paseo Marítimo Rey de España, Torreblanca, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
El Capricho;29639.0;Calle Santo Domingo;Benalmádena;;36.5942165;-4.5721811;Costa del Sol Occidental;España;No especificado;No disponible;El Capricho, 1, Calle Santo Domingo, Santana, La Sierrezuela, Benalmádena, Costa del Sol Occidental, Málaga, Andalucía, 29639, España
Bellavista Mare;29004.0;Paseo Marítimo Antonio Banderas;Málaga;San Carlos;36.6897788;-4.4423937;Málaga-Costa del Sol;España;No especificado;No disponible;Bellavista Mare, 28, Paseo Marítimo Antonio Banderas, San Carlos, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29004, España
Marisquería La Mayor;29003.0;Avenida de los Guindos;Málaga;Los Guindos;36.6903106;-4.4452194;Málaga-Costa del Sol;España;No especificado;No disponible;Marisquería La Mayor, Avenida de los Guindos, Los Guindos, Carretera de Cádiz, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29003, España
Heladería Valentino;29640.0;Paseo Marítimo Rey de España;Fuengirola;Los Boliches;36.5484994;-4.6160934;Costa del Sol Occidental;España;No especificado;No disponible;Heladería Valentino, 55, Paseo Marítimo Rey de España, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
La Perla;29639.0;Calle Ibiza;Málaga;;36.7606587;-4.5261026;Málaga-Costa del Sol;España;No especificado;No disponible;La Perla, A-7058, El Rayo, Campanillas, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29590, España
Tipi Tapa;29640.0;Calle Málaga;Fuengirola;;36.5343698;-4.6281805;Costa del Sol Occidental;España;No especificado;No disponible;Tipi Tapa, 4, Calle Málaga, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Dos Leones 2;29640.0;Calle Maestro Pedro Calvo;Fuengirola;Los Boliches;36.5492958;-4.6166871;Costa del Sol Occidental;España;No especificado;No disponible;Dos Leones 2, Calle Maestro Pedro Calvo, Los Boliches, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Sushi som;29640.0;Avenida de la Encarnación;Fuengirola;;36.5271608;-4.6305678;Costa del Sol Occidental;España;No especificado;No disponible;Sushi som, Avenida de la Encarnación, Fuengirola, Costa del Sol Occidental, Málaga, Andalucía, 29640, España
Bar Antonio;29649.0;Calle Buitre;Mijas;;36.5346456;-4.6597458;Costa del Sol Occidental;España;No especificado;No disponible;Bar Antonio, Calle Buitre, Cerrado de Elviria, Cerros del Águila, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29649, España
Porras;29650.0;Plaza de la Libertad;Mijas;;36.5950468;-4.6387209;Costa del Sol Occidental;España;No especificado;No disponible;Porras, 5, Plaza de la Libertad, Mijas Pueblo, Las Lomas de Mijas, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29650, España
pizzeria Marta;29651.0;Calle Geranios;Mijas;;36.5435653;-4.6379514;Costa del Sol Occidental;España;No especificado;No disponible;pizzeria Marta, Calle Geranios, Las Lagunas, Campo-Mijas, Mijas, Costa del Sol Occidental, Málaga, Andalucía, 29651, España
Gambrinus;29004.0;Avenida del Comandante García Morato;Málaga;;36.6766967;-4.4907673;Málaga-Costa del Sol;España;No especificado;No disponible;Gambrinus, Avenida del Comandante García Morato, Churriana, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29004, España
Chopp;29015.0;Paseo del Muelle Uno;Málaga;;36.7183609;-4.4132287;Málaga-Costa del Sol;España;No especificado;No disponible;Chopp, Paseo del Muelle Uno, Puerto de Málaga, Centro, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29015, España
El Limonar;;;Málaga;El Limonar;36.7263058;-4.3987109;Málaga-Costa del Sol;España;No especificado;No disponible;El Limonar, Este, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, España
MataHambre;29006.0;Calle Franz Kafka;Málaga;Hacienda Bizcochero;36.7172731;-4.4629871;Málaga-Costa del Sol;España;No especificado;No disponible;MataHambre, Calle Franz Kafka, Hacienda Bizcochero, Teatinos-Universidad, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29006, España
Café Pizzería La Capricho;29140.0;Camino Nuevo;Málaga;Churriana;36.6697284;-4.5035612;Málaga-Costa del Sol;España;No especificado;No disponible;Café Pizzería La Capricho, 3, Camino Nuevo, Churriana, Cortijo de Maza-El Olivar, Málaga, Málaga-Costa del Sol, Málaga, Andalucía, 29140, España
